id_in|uniprot_id|full_prot_name|reverse|chromosome|start_gene_coord|genom_end_coord|sequence
RHOD|E9PIG5|false|11
ARFGAP3|B0QYV8|true|22
ZBTB4|A0A0A0MTE9|true|11
PNN|G3V579|false|14
FGFR4|B5A964|false|5
BAI3|O60242|false|6
PIM2|C9J8V9|true|X
BASP1|P80723|false|5
SFN|P31947|false|1
EIF6|A0A0B4J1Y7|true|20
TJP2|A0A1B0GTW1|false|9
BCAR3|O75815|true|1
ECE2|F8WCL9|false|3
SHB|A0A0C4DGN2|false|17
REST|A0A087X1C2|false|4
QDPR|B7Z415|true|4
EBAG9|E9PJ38|false|8
CBLC|A0A2R8Y647|false|19
NDRG2|A0A0A0MS87|true|14
CALM3|A0A590UJD7|false|19
OR2T2|Q6IF00|false|1
TP53BP2|F8WBY9|true|1
CD22|A0A087WZQ4|false|19
MBTPS1|A0A087WXJ6|true|16
SORBS3|E5RIA0|false|8
PRPF6|O94906|false|20
TRIP11|G3V4R7|true|14
DLX2|Q07687|true|2
GATA6|Q92908|false|18
DYRK2|A0A0A0MR56|false|12
FKBP3|G3V5F2|true|14
TLN1|Q9Y490|true|9
NPR2|H7C056|false|9
SYNJ2BP|A0A087WTA2|true|14
CTAGE5|Q96PC5|false|14
SND1|H7C597|false|7
HOXB7|P09629|true|17
ARID4B|H0Y7Y8|true|1
AKAP6|G3V3B5|false|14
LYAR|D6RDJ1|true|4
OR1C1|Q15619|true|1
DRD1|P21728|true|5
APAF1|C9JLV4|false|12
HNRNPD|A0A087WU03|true|4
PPP2R5B|E9PNY3|false|11
DDB1|F5GWI0|true|11
PPP1R3D|O95685|true|20
WWTR1|C9J038|true|3
ATN1|P54259|false|12
USP36|A0A075B784|true|17
TP73|A0A0C4DFW9|false|1
RRN3|F5H148|false|16
HERC1|H0YK45|true|15
TUBA4A|C9JDL2|true|2
NR0B2|Q15466|true|1
SPRED1|H0YMN8|false|15
IL7R|B8YG18|false|5
NAMPT|A0A0C4DFS8|true|7
IGF2|F8W930|true|3
SYP|A0A0U1RQT9|true|7
XPR1|A0A024R911|false|1
CROCC|A0A087WU09|false|1
SFRS4|Q08170|true|1
NET1|P23975|false|16
INA|C9JAT8|false|1
NUP205|Q92621|false|7
ARHGAP21|A0A087WW76|true|10
CABP4|F5H3E8|false|11
KCNAB2|A0A590UJ15|false|1
DCK|D6R9C6|false|4
ABCC8|A0A2R8Y3M7|true|11
SPRED2|C9J623|true|2
CADM1|A0A087X0T8|true|11
CBX5|F8VNY3|true|12
CD74|E7EQJ3|true|5
RIN2|E7EPJ1|false|20
NEK6|Q5TBG1|false|9
RPS9|A8MXK4|false|19
PTPRF|A2A437|false|1
FANCB|A0A2R8YDV8|true|X
ITIH2|P19823|false|10
FBXO5|Q6ZVX7|false|19
FER|A0A0D9SEV4|false|5
ITGA4|E7EP60|false|2
MCM5|B1AHA9|false|22
CD83|A0A087WX61|false|6
SDC1|E9PHH3|true|2
DPM1|H0Y368|true|20
SNAPC4|A0A1B0GUB4|true|9
CNNM4|Q6P4Q7|false|2
AGPAT2|O15120|true|9
SUZ12|J3QQW9|false|17
CSF1R|D6RGW1|true|5
CYP2E1|F5H694|false|10
RND3|E9PFH1|true|2
JDP2|H0YKE4|false|14
ATP1A1|P05023|false|1
TXLNA|P40222|false|1
NTS|G3V1X6|false|12
PVALB|B1AH72|true|22
GPRIN3|Q6ZVF9|true|4
SFRS3|P84103|false|6
HCFC1|A6NEM2|true|X
SEPT9|Q9UHD8|false|17
PDIA3|F8WBS6|false|15
HINT3|Q9NQE9|false|6
MAPRE1|Q15691|false|20
XRCC2|O43543|true|7
CPS1|A0A024R454|false|2
SFRS11|Q05519|false|1
MCM6|Q14566|true|2
CSNK2A1|A0A087WY74|true|20
EIF5A|C9J4W5|true|3
HABP4|Q5JVS0|false|9
HSF4|E5RG51|false|16
COL1A2|A0A087WTA8|false|7
GMIP|K7EJC2|true|19
FADD|Q13158|false|11
RALY|B3KT61|false|8
BTG2|P78543|false|1
PDLIM7|D6RAN1|true|5
CTTNBP2|B1AMN7|false|1
DGKI|A0A087WV00|true|7
CASP4|E9PMT1|true|11
LARP1|A0A0B4J210|false|5
HSPD1|C9J0S9|true|2
USP39|A0A087WW31|false|2
PIK3C2B|F5GWN5|true|1
PSTPIP1|B4E1Z9|false|15
CEP170|E5RFU8|true|1
MTMR1|A4FU01|true|1
UVRAG|E9PK00|false|11
HAUS7|A6NDA1|true|X
SHCBP1|I3L3Z1|true|16
NFE2L2|C9J0Y1|true|2
PDE7B|A1E5M1|false|6
IPO4|H0YK93|true|CHR_HG1_PATCH
IPO5|A0A0D9SG25|false|13
IPO7|E9PLB2|false|11
HOXC10|D6RAG4|false|12
ENPP1|A0A3B3ISN7|false|6
MAPKAPK3|A0A024R2W7|false|3
CASP6|D6RBM3|true|4
KCNA5|P22460|false|12
MBIP|A0A087X1L0|true|14
C17orf70|Q0VG06|true|17
PRDX2|A6NIW5|true|19
APBA2|H0YL28|false|15
VAMP3|K7EKX0|false|1
ARNT|A0A087WVE9|false|15
AVPR2|C9JV81|false|X
AVPR1A|F8VW98|true|12
APLF|E9PRH6|false|2
LRP2|A0A3B3IRR0|true|2
NPTX1|Q15818|true|17
SNAPIN|O95295|false|1
HOXA9|A8MVF3|true|7
BNC1|F5GY04|true|15
EMD|F8WEQ1|false|X
FGFR1|A0A087WV25|false|6
HLTF|A0A0C4DGA6|true|3
PTCH1|A0A0C4DGI4|true|9
SLC1A1|H0Y7R2|false|9
SYTL4|Q96C24|true|X
FIP1L1|H0Y8J4|false|4
TOB1|P50616|true|17
SLC12A1|A0A2R8Y6V7|false|15
TNFRSF11A|A0A1W2PR41|false|18
DGKG|H7C0L0|true|3
CHST2|Q9Y4C5|false|3
MMP13|G5E971|true|11
RLF|P51460|true|19
PTPN21|G3V1Q9|true|14
PTPN14|E2J9M0|true|1
OSTF1|Q92882|false|9
ELMO1|C9IZR8|true|7
TRIP6|H7BZE2|false|7
FARP2|C9JVQ5|false|2
TLE1|F6T2C8|true|9
PVRL1|Q15223|true|11
PTDSS1|J3KNR6|false|8
HSPA5|P11021|true|9
ETFA|H0YK49|true|15
RRAS2|E9PK85|true|11
FANCE|A0A3B3ITU7|false|6
PITPNA|F5GWE5|true|17
PTPN23|C9JD91|false|3
UBE2T|A0A024R9A9|true|1
SET|A0A087WYZ9|false|13
ASPSCR1|C9JAL9|false|17
ZC3H14|A0A087WTC9|false|14
MYST3|A5PLL3|true|8
SMAD9|O15198|true|13
OPRL1|A0A0G2JQE4|false|20
IKZF1|A0A087WU46|false|7
RSF1|H0YCN2|true|11
HIST1H1D|P16402|true|6
KCNN4|D1MQ08|true|19
PDZK1|A0A0C4DG67|true|1
SOX10|A0A494C0R1|true|22
PCM1|A0A4W8VX11|false|8
CEP350|A2A4F6|false|1
ENO1|A0A2R8Y6G6|true|1
AKAP8L|M0QYT7|true|19
RBBP5|A0A024R9B5|true|1
SUDS3|Q9H7L9|false|12
TBCD|A0A0J9YVR1|false|17
EPS15L1|K7EJR2|true|19
BNIP2|H7C096|true|15
SOX5|A0A2R8Y5Q1|true|12
EIF4G3|A0A0A0MSA7|true|1
POLR3C|E9PHH9|false|1
MYO5A|A0A087WY00|true|15
EML4|B5MBZ0|false|2
RBBP6|A0A087WY32|false|16
PCYT1B|F2Z2B1|true|X
CHMP2A|M0QXX8|true|19
SMARCA5|O60264|false|4
ADAM17|A0A3B3ISQ1|true|2
MIP|G3V2C4|false|14
MX1|F8W8T1|false|21
FLNC|Q14315|false|7
PPP2CB|E5RFI3|true|8
CFL1|E9PK25|true|11
CGN|A2A3M4|false|1
TRAF7|A0A087WUB0|false|16
TSPY3|A0A087WSY7|false|Y
RRAS|E9PK85|true|11
SASS6|Q6UVJ0|true|1
PLCH2|B9DI82|false|1
MSH3|A0A590UJN8|false|5
LPIN3|H0Y5E1|false|20
SDPR|O95810|true|2
PPARG|A0A024R9Q9|true|4
FPGS|Q05932|false|9
RASEF|Q8IZ41|true|9
USP28|B4E3L3|true|11
TXN|A0A087WSW9|false|12
IDH1|C9J4N6|true|2
SRCAP|A0A087X0E3|false|16
RAC2|B1AH77|true|22
ESRRG|C9J0E3|true|1
MOS|A0A075B731|false|16
PLA2G6|A0A590UJC7|true|22
PARVA|E9PS97|false|11
LAMA4|A0A0A0MQS9|true|6
FTH1|E9PK45|true|11
AGPS|A0A1B0GWA2|false|2
MAP7|A0A087WZ40|true|6
SPAST|A0A2R8Y481|false|2
CDC45L|O75419|false|22
RGS2|A0A024R939|false|1
KALRN|A0A0D9SGH1|false|3
PIK3C2A|A0A0C4DGF9|true|11
MKL1|B0QY84|true|22
GPI|A0A0G2JLI6|false|19
ALCAM|F5GXJ9|false|3
SPRY4|A0A0C4DFS6|true|5
CYTH1|K7EJN5|true|17
FOXP1|A0A087WVT2|true|3
KCNJ4|P48050|true|22
MEP1B|J3KRK1|false|18
TAGLN|C9J5W6|false|3
FANCM|H0YJ14|false|14
FEZ1|E9PNH2|true|11
METAP2|F8VQZ7|false|12
PPP1R15A|M0QXL1|false|19
SEC24B|O95487|false|4
CD82|E9PJ45|false|11
STK38L|F5GY51|false|12
C7orf68|Q9Y5L2|false|7
ARRDC4|Q8NCT1|false|15
CD5|A0A2R8Y4B4|false|1
ITGB3BP|Q13352|true|1
TBC1D25|C9JMI8|false|X
SHOC2|Q9UQ13|false|10
CDCA5|B5MBX0|true|11
HNRNPF|A0A1B0GW42|true|10
SIRT2|A0A087WYM3|true|19
FHIT|A0A024R366|true|3
SHE|H0YJQ6|true|1
ACTN4|F5GXS2|false|19
DGAT1|A0A0A0MR74|true|8
CDK13|A0A087X209|false|7
HVCN1|F8VPF7|true|12
GNAI3|P08754|false|1
SPHK1|K7EJ32|false|17
ETV4|B7Z5F4|true|17
BLVRA|C9J1E1|false|7
EHD1|A0A024R571|true|11
PMS2|A0A2R8Y6S3|true|7
PHF16|Q92613|false|X
OR4A15|A0A286YF59|false|11
ANXA5|D6RBE9|true|4
PYGO1|Q9Y3Y4|true|15
FAM195A|Q9BUT9|false|16
RANBP10|A0A0D9SEU5|true|16
DNAJC6|O75061|false|1
ZNF7|A0A075B791|true|19
NUMBL|A0A0C4DGH3|true|19
RAP1B|B7ZB78|false|12
IKBKAP|O95163|true|9
LHCGR|E7ENI1|true|2
DCC|E7EQM8|false|18
TATDN2|A0A024R2F3|false|3
TNS3|C9JHU5|true|7
SENP6|D6RG09|false|6
GDI2|P50395|true|10
RGS12|A0A2R8YCJ1|false|4
MME|A0A087WWM7|false|3
PKN3|Q6P5Z2|false|9
RFC3|A0A087X270|false|13
PTGER4|P35408|false|5
KCNN2|A0A0J9YW81|false|5
SHANK1|H9KV90|true|19
MPL|A0A2R8YE13|false|1
TOPORS|A0A1B0GUW7|false|9
BIN2|A0A087X188|true|12
GRAP2|B1AH86|false|22
HMGB2|D6R9A6|true|4
ASAP1|A0A0A0MRE5|true|8
TPCN1|B7Z3R2|false|12
PTPN18|E7EMB8|false|2
MTUS1|A0A0U1RQI2|true|8
CDK12|A0A590UJE9|false|17
RNMT|K7EP06|false|18
TSG101|F5H442|true|11
INTS4|E9PIM3|true|11
INTS1|A0A024RDK4|true|4
NCBP1|F2Z2T1|false|9
SLC6A11|P48066|false|3
CD2BP2|O95400|true|16
EIF4A1|J3KRC2|false|17
SLC3A2|F5GZI0|false|11
ABCG2|F8S0F2|true|4
CNP|A0A0C4DFY8|false|6
CDH4|A0A087WX99|false|20
GNGT1|C9JGI9|false|7
NFKBIL2|Q96HA7|true|8
MS4A2|A0A0B4J2E9|false|11
MTA1|E7ESY4|false|14
CDC42EP4|J3KRZ9|true|17
TGIF1|F8VUY0|false|18
CIT|A0A0A0MTM3|true|6
SIAH2|C9J9D7|true|3
DYNC1LI2|B4E2E0|true|16
ITSN1|A8CTZ0|false|21
RPS13|E9PS50|true|11
GRM2|C9JD41|false|3
KIAA1967|G3V119|false|8
TPM1|A0A087WTJ7|false|15
TPM3|A0A087WWU8|true|1
KIR3DL1|A0A0C4ZLQ8|false|19
ESRRA|F5GWT5|false|11
LY9|A0A0C4DFU4|false|1
GPSM1|A0A087WVF5|false|9
MDH1|B4DY40|true|2
RBM4|A0A4W8ZV39|false|2
TCAP|J3KT40|false|17
EPC1|A0A590UJ87|true|10
CLN3|A0A0D9SF04|true|16
CYLD|H3BPZ5|false|16
KCNH2|Q12809|true|7
KCNJ13|C9JWD6|true|2
KCNN1|A0A087X2E7|false|19
MAP4K3|F5H5A3|true|2
RFFL|C9JE27|true|17
BRD7|I3L0Y7|true|16
ZFP36L1|G3V2D5|true|14
PURB|Q96QR8|true|7
MGEA5|O60502|true|10
SARS|B4DJM9|true|19
CACNG8|A0A1X7SBR8|false|19
SIK2|Q9H0K1|false|11
CD34|P28906|true|1
EPN3|D6R907|false|17
TUBA1B|F8VRK0|true|12
NKTR|A0A087WYW3|false|3
GOLGA4|A0A087WTW2|false|3
RPL3|A0A024R2G7|true|3
NFIL3|Q16649|true|9
SUPT5H|M0QYL9|false|19
PKP4|A0A0D9SF60|false|2
PHIP|Q8WWQ0|true|6
SAFB|K7EII0|false|19
PPP1R16B|Q96T49|false|20
KCNJ5|P48544|false|11
KIF5B|P33176|true|10
ZFP161|O43829|true|18
PALB2|H3BN63|true|16
SCN2A|A0A0D9SGG2|false|2
TAF7|A0A096LPC3|true|5
RHOBTB1|O94844|true|10
SGTB|D6RFW1|true|5
KIF3C|F8WAR6|true|2
CHD1|A0A087WTM4|false|1
TCEB3|A6NLF2|true|18
MEN1|E7EN32|true|11
CEP97|E9PG22|false|3
CCNT1|A0A1W2PQ16|true|12
VPS4A|Q9UN37|false|16
SIVA1|B4DTY2|false|14
CLIP2|H7C4L6|false|7
WRNIP1|Q96S55|false|6
DYNLT1|P63172|true|6
MARCH7|Q9H992|false|2
SLC24A4|G3V505|false|14
UNC93B1|E9PNE5|true|11
CD2AP|Q9Y5K6|false|6
CAV2|E9PCT3|false|7
EXOSC5|M0R050|true|19
PRR5L|E9PIU0|false|11
GLI3|A0A2R8Y6R3|true|7
TDP1|E7EPD8|false|14
PLIN3|K7EJD0|true|19
NIPBL|A0A590UJS4|false|5
MYF6|P23409|false|12
ZBTB7A|O95365|true|19
DKC1|C9IYT0|false|X
GPRC6A|Q5T6X5|true|6
SOS2|A0A087X277|true|14
FAF1|B1ANM7|true|1
LPAR1|B1AP63|true|9
HTR2A|A0A087WZJ9|true|13
STAMBP|B3KR00|false|10
NSUN2|A0A140T9Y7|true|5
LEPR|A0A087X0N2|false|1
SLC39A10|A0A024R3W5|false|2
NEUROG2|Q9H2A3|true|4
EIF3A|P56537|true|20
ABCB11|A0A3B3IS78|true|2
ZNF217|A2A326|true|20
DOCK1|A0A096LNH6|false|10
PPM1J|Q5JR12|true|1
CCNG2|A0A024RDC7|false|4
HELB|F5H1I4|false|12
BRD8|B5MCW3|true|5
SENP3|A0A087WV50|false|17
TAF1C|H3BMQ4|true|16
RPLP0|F8VPE8|true|12
SMG7|B1ALB4|false|1
TMEM115|Q12893|true|3
CIR1|H3BLY3|true|2
BCOR|A0A075B6Q3|false|X
MYL12B|O14950|false|18
SYTL1|A0A087X1N4|false|1
SH3GL1|M0QYE0|true|19
FGA|A0A087WUA0|true|4
MAP1S|M0QX37|false|19
RAB23|Q9ULC3|true|6
FXR1|B4DXZ6|false|3
ESCO1|A0A0C4DH04|true|18
NFATC2IP|H3BSZ7|false|16
POLH|O75417|true|3
VRK1|H0YJ50|false|14
LZTS2|B1AL11|false|10
ARPC1B|C9JBJ7|false|7
ADORA2A|C9J0Z4|false|22
VIPR1|A0A024R2N2|false|3
RPS14|A0A2R8Y811|true|5
PRKX|P51817|true|X
PRKCDBP|Q969G5|true|11
EIF4ENIF1|B0QYZ7|true|22
TJP3|K7EJ86|false|19
KCNK3|B9EIJ4|false|2
RPS27L|C9J1C5|true|15
CIAPIN1|H3BPG7|true|16
SLC22A1|A0A024RCG2|false|11
POU2F3|E9PIN6|false|11
NUP153|P49790|true|6
SLC2A2|A0A0C4DH64|true|3
DUOX1|H0YK19|false|15
TNP2|A0A2R8Y7P0|true|16
KCNJ12|Q14500|false|17
RPL18A|M0R0P7|false|19
ERN1|O75460|true|17
F11|A0A087WY82|true|1
WNK1|A0A0B4J299|false|12
TECR|D6RBZ3|true|4
SNW1|G3V3A4|true|14
SRRM1|A9Z1X7|false|1
ANXA6|E5RFF0|true|5
MPZ|A0A024R8Y3|false|1
CKAP2|C9J649|false|13
SSTR3|P32745|true|22
HIST1H1C|P16403|true|6
CAPN1|A0A1B0GVE3|false|16
TFPT|A0A0G2JP55|true|19
GUCY2C|P25092|true|12
HNMT|P50135|false|2
IQCB1|C9J6Z7|true|3
PPFIA1|A0A1B0GVT3|false|11
KDM2B|A0A0C4DGG3|true|12
SEPT6|B1AMS2|true|X
AHNAK|E9PJC6|true|11
APOBEC1|A0A0B4J232|true|12
AQP9|H0YK62|false|15
ARHGAP11A|H3BQ41|false|15
ARL6IP4|A0A0A0MTG7|false|12
BBX|C9IYG9|false|3
BSN|Q8WZ55|false|1
C1orf35|Q9BU76|true|1
C1orf55|Q6IQ49|true|1
CACNA1E|A0A2R8Y7W1|false|1
CD3EAP|K7EMH2|false|19
CHSY3|Q70JA7|false|5
CNPY3|A0A0C4DFY8|false|6
CPSF7|C9J286|true|11
DCTPP1|H3BPN2|true|16
DDX28|Q9NUL7|true|16
DIP2B|H0YIU5|false|12
DNAH5|Q8TE73|true|5
DNTTIP2|E9PRB3|true|1
DOPEY2|Q9Y3R5|false|21
DTX4|Q9Y2E6|false|11
EAPP|A0A087X060|true|14
EFHD2|H0Y4Y4|false|1
EHMT2|A0A0G2JIR1|true|6
EIF4A3|I3L3H2|true|17
EIF5B|A0A087WUT6|false|2
ESF1|A0A087WX71|true|20
FARP1|A0A1B0GV68|false|13
FBXO28|B4E0H5|false|1
FLG2|Q5D862|true|1
FMNL2|C9IZY8|false|2
FRMD5|A0A087WVP2|true|15
FSIP2|A0A087WUX3|false|2
GEMIN5|Q8TEQ6|true|5
GJC3|Q8NFK1|true|7
GPR56|Q9Y653|false|16
H1FX|Q92522|true|3
H2AFY|O75367|true|5
HOOK2|K7EJ48|true|19
KCNC4|A0A1B0GVB7|false|1
KCNJ8|F5GY12|true|12
KCTD12|Q96CX2|true|13
KDM5A|E7EV89|true|12
KIAA0907|Q7Z7F0|true|1
KLHL17|J3QLT4|false|1
L3MBTL3|E9PI01|false|6
LARP7|D6R9Z6|false|4
LEMD2|D6R958|true|6
LRCH1|C9J5B8|false|13
LRRFIP1|C9JTC6|false|2
MDFIC|A0A1B0GVS7|true|3
MED13L|A0A3B3IRS4|true|12
MFAP1|P55081|true|15
MFSD10|D6R9N3|true|4
MORF4L2|A0A0A0MT59|true|X
MYO5B|A0A0A0MR36|true|18
NAT10|A0A087WV29|false|11
NFIB|A0A087WXP2|true|9
NLRP12|A0A0C4DFY3|true|19
NOP56|A0A494C128|false|20
NUDT13|A0A087X1G4|false|10
PCGF1|Q9BSM1|true|2
PDS5A|H0Y9L6|true|4
PELI1|Q96FA3|true|2
PFKP|B1APP6|false|10
PHF6|A0A0D9SGE8|false|X
PITPNB|A0A0A0MSW4|true|22
PLEKHA6|A0A1B0GUN5|true|1
PRPF38A|Q8NAV1|false|1
PYGB|H0Y4Z6|false|20
PYGM|P11217|true|11
RAI14|D6R9G4|false|5
RBM15B|Q8NDT2|false|3
RBM25|E9PQU5|false|14
RBMX|A0A1B0GUK8|true|1
RHBDL3|A4FU16|false|17
RNF219|Q5W0B1|true|13
RPL23A|A8MUS3|false|17
RRP8|E9PPP6|true|11
RSL1D1|I3L1A3|true|16
SCAF1|A0A087WTB7|true|12
SCML2|B4DRC2|true|X
SF3B1|A0A494C1M2|true|2
SFRP2|Q96HF1|true|4
SFRS15|O95104|true|21
SFRS7|A0A0B4J1Z1|true|2
SLC12A5|A0A087X201|false|20
SLC24A2|Q9UI40|true|9
SLC24A3|Q9HC58|false|20
SLC25A42|Q86VD7|false|19
SLC4A7|A0A0A0MST8|true|3
SLC6A6|A0A087WY96|false|3
SNRNP27|B8ZZ98|false|2
SNRPC|A0A0A0MRR7|false|6
SPIRE1|C9JYR7|true|18
SR140|O15042|false|3
SRRM2|A0A087X1W1|false|16
STK17B|C9JZJ1|true|2
SYDE1|M0QXZ8|false|19
TALDO1|E9PKI8|false|11
THRAP3|A0A3B3ITZ9|false|1
TNP1|P09430|true|2
TRA2A|F8WEH2|true|7
TRIM37|J3KS72|true|17
TRIP12|C9JLD7|true|2
UFD1L|Q92890|true|22
WWC1|H0YAU4|false|5
WWC3|Q9ULE0|false|X
ZC3H18|E7ERS3|false|16
ZCCHC4|A0A087X0K5|false|4
ZCCHC7|Q8N3Z6|false|9
ZFP91|A0A0A6YYC7|false|11
ZNF276|H3BPJ6|false|16
ZNF362|F5H055|false|1
ZNF689|Q96CS4|true|16
PHF3|A0A1B0GX99|false|6
HIST1H2AC|Q93077|false|6
CASP2|A0A087WYM1|false|7
TRPV3|A0A087X170|true|17
ZHX1|A0A0X1KG80|true|8
SMURF1|Q9HCE7|true|7
HAL|F8VNX0|true|12
ALDH7A1|A0A0J9YWF7|true|5
MAP4K5|G3V3V7|true|14
FBXL20|A0A2R8Y677|true|17
MBD3|A0A087WT34|true|19
SEC61B|P60468|false|9
PRPF4B|H0YDJ3|false|6
TPD52|A0A087WYR3|false|20
SFRS13A|O75494|true|1
AIM1|Q8N1P7|true|1
RPLP1|H0YL57|false|15
RBM15|A0A087WWP4|false|1
RIC8A|E9PI04|false|11
ARHGEF16|B0QZD3|false|1
AKAP3|F5H2S4|true|12
RGS16|O15492|true|1
FUS|H3BNZ4|false|16
FTSJ3|J3KRY4|true|17
C14orf106|G5E9K5|true|14
DARS|A0A3B3IS01|false|1
EIF2S3|H7BZU1|false|X
TAF8|A0A0A0MRR3|false|6
MBD1|A0A0A0MS90|true|18
FYB|A0A2R8YEE1|true|5
ING4|A4KYM5|true|12
ARID4A|C9J1W3|false|14
CTNNA3|F2Z2R0|true|10
SSBP1|A0A0G2JLD8|false|7
LIN54|D6REW4|true|4
CHD2|A0A0D9SEH6|false|15
CLDN1|A0SDD8|false|3
CSTF2|A0A0A0MT56|false|X
NCBP2|A6PVI3|false|X
PABPN1|A0A1C7CYY8|true|16
PNPO|A0A286YF16|false|17
TOM1L1|I3L0N2|false|17
MTMR6|Q9Y217|true|13
HNF1A|A0A087WYP0|false|12
JPH3|Q8WXH2|false|16
HN1L|Q96RY5|false|16
ALOX5|A0A087WW23|false|13
RHPN2|K7EL35|true|19
MYH2|E7EX84|true|17
KPNA1|C9J352|true|3
VAC14|A0A087WT26|true|16
XAB2|Q9HCS7|true|19
CBX4|F8WCW6|true|17
IP6K2|C9J124|true|3
PDE4C|A0A2R9YJK9|true|19
PNPT1|F8WBI3|true|2
EIF3K|A0A087WVB9|false|19
ZC3HC1|C9J0I9|true|7
CD40LG|P29965|false|X
CLP1|E9PJM4|false|11
CENPJ|F6VUX8|true|13
STRN|F5GYK2|true|19
VRK2|E7ERS5|false|2
SVIL|A0A0J9YWY6|true|10
NUF2|B1AQT3|false|1
RABGGTB|P53611|false|1
LRRC16A|Q5VZK9|false|6
CYFIP1|A0A087WU52|true|15
ILKAP|E9PC05|true|2
ERCC3|A0A2R8Y4R8|true|2
RAD23B|H0Y579|false|9
SETMAR|B9ZVV8|false|3
CSRP2BP|Q9H8E8|false|20
UBAP2L|F8W726|false|1
DTNBP1|A0A087WYP9|true|6
STRN3|G3V340|true|14
PPP1R13L|K7EML6|true|19
GLP1R|P43220|false|6
OPRK1|E5RJI5|true|8
SLC4A1|A0A087WWF4|false|2
IL1RL1|C9JSY6|false|2
LCP1|P13796|true|13
MIXL1|A0A024R3T7|false|1
SH3GLB2|B7ZC38|true|9
TNFRSF8|D6RAG8|false|1
MCM3AP|A0A0A0MSZ7|true|21
HRH1|C9J2E6|false|3
DNTT|E9PRB3|true|1
STK33|A0A0C4DH60|true|11
PHC2|A0A0A0MSI2|true|1
TEK|B5A954|false|9
C16orf88|Q1ED39|true|16
CCKAR|P32238|true|4
CCKBR|E9PIC8|false|11
TRHR|P34981|false|8
PIP5K1C|O60331|true|19
FGF1|A0A0C4DG13|true|X
INPP5F|A0A0J9YVW6|false|10
VDR|F8VPF8|true|12
TAL1|P17542|true|1
TBX21|Q9UL17|false|17
CDK17|F5H6Z0|true|12
SDC4|P31431|true|20
SYMPK|A0A087WUE9|true|19
MMP3|E9PKX2|true|11
CTTNBP2NL|B1AMN7|false|1
PHF2|A0A087WVQ2|true|17
PITX1|D6R955|true|5
SEC31A|D6RAB3|true|4
DACH1|Q9UI36|true|13
NDNL2|Q96MG7|true|15
FOXG1|P55316|false|14
MLL|A0A087WVY1|false|17
TCP1|A0A087X213|true|6
NEUROD1|Q13562|true|2
SLC14A2|E7EPU1|false|18
MAP7D3|A0A0A0MRP0|true|X
PURA|A0A494C0H6|false|5
IL2RG|D6R964|true|X
PROM1|D6RBI0|true|4
MYL12A|J3KT92|false|18
RRAGC|Q9HB90|true|1
ITGB2|A0A494C0X7|true|21
MYOT|A0A0C4DFM5|false|5
DPP4|F8WBB6|true|2
NEIL3|D6RAV1|false|4
AQP1|A0A494C115|false|7
SPEN|F6WRY4|false|1
DAAM2|A0A0J9YX09|false|6
FPR2|M0QXD3|false|19
NAV3|A0A1B0GTC4|false|12
CALR|K7EJB9|false|19
PLEKHG6|F5H731|false|12
NCOA2|A0A1D5RMT0|true|8
TAF15|A0A075B7C1|false|17
AHSG|C9JV77|false|3
C22orf28|Q9Y3I0|true|22
DDX1|A0A087X2G1|false|2
NRBP1|C9JDW7|false|2
DCUN1D1|C9J0B2|true|3
UBE4B|B1AQ61|false|1
SSR1|A0A3B3IRT8|true|6
IMPA1|E5RG13|true|8
PHACTR1|H0Y3U1|false|6
LPP|A0A087WZF1|false|3
PLAU|E7ET40|false|10
ATXN1|A0A1W2PQD2|false|22
KCNB1|A0A1B0GTM8|true|20
TRPV2|H7BZK2|false|17
SLC12A4|I3L1N8|true|16
ADRM1|A0A087WUX6|false|20
DOCK10|A0A2R8Y5U0|true|2
ATP6V0D1|F5GYQ1|true|16
RPS20|E5RIP1|true|8
MARS|F5H2V6|false|12
ATL2|B5MCN0|true|2
PRDM14|C9JMM8|true|8
CALB2|A6NER6|false|16
PPARGC1B|H0Y713|false|5
DECR1|E5RFV2|false|8
SOD1|H7BYH4|false|21
CBX1|B5MD17|true|17
HSPA9|A0A3B3ITI4|true|5
RANBP3|B7Z7F3|true|19
MAP3K10|M0R0A7|false|19
SLA|A0A0A0MSS3|false|13
ETV5|C9J0Z2|true|3
PHKG1|C9J2Q6|true|7
INTS6|A0A1W2PPI5|false|X
ANGPT1|B4DTQ9|true|8
WDR3|A0A087WTQ2|false|10
NBR1|A0A0C4DGP6|false|17
DHX9|Q08211|false|1
GHRL|A8DN24|true|3
SERPINA1|A0A024R6I7|true|14
C10orf119|Q9BTE3|true|10
STRADB|C9JSU7|false|2
SALL1|H3BQ32|true|16
GTF2E1|C9IYL4|false|3
RPL23|A8MUS3|false|17
PHKB|A0A0G2JLB9|false|16
DNAJA3|I3L1I6|false|16
VEGFC|P49767|true|4
HGFAC|D6RAR4|false|4
PDGFD|H0YD37|true|11
STRADA|A0A0G2JLH2|true|17
WFS1|H0Y9G5|false|4
YWHAG|P61981|true|7
LAMA1|A0A1W2PQN4|true|18
AP2S1|M0QYZ2|true|19
ZBTB17|H0Y6X2|true|1
CENPV|A0A0M3HER2|true|17
CACNG3|O60359|false|16
UCP1|P25874|true|4
CUL7|Q14999|true|6
ST13|F6VDH7|true|22
SUGT1|Q9Y2Z0|false|13
CEP57|E5RFY4|false|6
